type,obf_class,obf_name,searge_name,mcp_name,side,desc
method,og,b (Lwn;)V,func_174889_b,openInventory,2,
method,og,c (Lwn;)V,func_174886_c,closeInventory,2,
method,og,g ()I,func_174890_g,getFieldCount,2,
method,og,l ()V,func_174888_l,clear,2,
method,og,o_ ()I,func_70302_i_,getSizeInventory,2,Returns the number of slots in the inventory.
method,og,p_ ()V,func_70296_d,markDirty,2,"For tile entities, ensures the chunk containing the tile entity is saved to disk later - the game won't think it hasn't changed and skip it."
method,og,q_ ()I,func_70297_j_,getInventoryStackLimit,2,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended."
method,oh,a (Loq;)V,func_76316_a,onInventoryChanged,2,Called by InventoryBasic.onInventoryChanged() on a array that is never filled.
method,oi,a (Ladm;DDDLog;)V,func_180174_a,dropInventoryItems,2,
method,oi,a (Ladm;DDDLzx;)V,func_180173_a,spawnItemStack,2,
method,oi,a (Ladm;Lcj;Log;)V,func_180175_a,dropInventoryItems,2,
method,oi,a (Ladm;Lpk;Log;)V,func_180176_a,dropInventoryItems,2,
method,oj,a ()I,func_151525_a,getDifficultyId,2,
method,oj,a (I)Loj;,func_151523_a,getDifficultyEnum,2,
method,oj,b ()Ljava/lang/String;,func_151526_b,getDifficultyResourceKey,2,
method,oj,values ()[Loj;,values,,,
method,ok,a (Loj;JJF)F,func_180169_a,calculateAdditionalDifficulty,2,
method,ok,b ()F,func_180168_b,getAdditionalDifficulty,0,
method,ok,c ()F,func_180170_c,getClampedAdditionalDifficulty,2,
method,ol,a (Lwm;Lwn;)Lxi;,func_174876_a,createContainer,2,
method,ol,k ()Ljava/lang/String;,func_174875_k,getGuiID,2,
method,on,a ()Z,func_180160_a,isEmpty,2,
method,on,a (Ldn;)V,func_180157_a,toNBT,2,
method,on,b ()Ljava/lang/String;,func_180159_b,getLock,2,
method,on,b (Ldn;)Lon;,func_180158_b,fromNBT,2,
method,oo,a (Lon;)V,func_174892_a,setLockCode,2,
method,oo,i ()Lon;,func_174891_i,getLockCode,2,
method,oo,r_ ()Z,func_174893_q_,isLocked,2,
method,op,e_ ()Ljava/lang/String;,func_70005_c_,getName,2,Get the name of this object. For players this returns their username
method,op,f_ ()Leu;,func_145748_c_,getDisplayName,2,Get the formatted ChatComponent that will be used for the sender's username in chat
method,op,l_ ()Z,func_145818_k_,hasCustomName,2,Returns true if this thing is named
method,oq,a (I)Lzx;,func_70301_a,getStackInSlot,2,Returns the stack in the given slot.
method,oq,a (II)Lzx;,func_70298_a,decrStackSize,2,Removes up to a specified number of items from an inventory slot and returns them in a new stack.
method,oq,a (ILzx;)V,func_70299_a,setInventorySlotContents,2,Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections).
method,oq,a (Ljava/lang/String;)V,func_110133_a,setCustomName,2,Sets the name of this inventory. This is displayed to the client on opening.
method,oq,a (Loh;)V,func_110134_a,addInventoryChangeListener,2,Add a listener that will be notified when any item in this inventory is modified.\n \n@param listener the listener to add
method,oq,a (Lwn;)Z,func_70300_a,isUseableByPlayer,2,Do not make give this method the name canInteractWith because it clashes with Container
method,oq,a (Lzx;)Lzx;,func_174894_a,,,
method,oq,a_ (I)I,func_174887_a_,getField,2,
method,oq,b (I)Lzx;,func_70304_b,removeStackFromSlot,2,Removes a stack from the given slot and returns it.
method,oq,b (II)V,func_174885_b,setField,2,
method,oq,b (ILzx;)Z,func_94041_b,isItemValidForSlot,2,Returns true if automation is allowed to insert the given stack (ignoring stack size) into the given slot.
method,oq,b (Loh;)V,func_110132_b,removeInventoryChangeListener,2,removes the specified IInvBasic from receiving further change notices\n \n@param listener the listener to remove
method,oq,b (Lwn;)V,func_174889_b,openInventory,2,
method,oq,c (Lwn;)V,func_174886_c,closeInventory,2,
method,oq,e_ ()Ljava/lang/String;,func_70005_c_,getName,2,Get the name of this object. For players this returns their username
method,oq,f_ ()Leu;,func_145748_c_,getDisplayName,2,Get the formatted ChatComponent that will be used for the sender's username in chat
method,oq,g ()I,func_174890_g,getFieldCount,2,
method,oq,l ()V,func_174888_l,clear,2,
method,oq,l_ ()Z,func_145818_k_,hasCustomName,2,Returns true if this thing is named
method,oq,o_ ()I,func_70302_i_,getSizeInventory,2,Returns the number of slots in the inventory.
method,oq,p_ ()V,func_70296_d,markDirty,2,"For tile entities, ensures the chunk containing the tile entity is saved to disk later - the game won't think it hasn't changed and skip it."
method,oq,q_ ()I,func_70297_j_,getInventoryStackLimit,2,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended."
method,or$1,run ()V,run,,,
method,or,a ()V,func_76463_a,startSnooper,2,Note issuing start multiple times is not an error.
method,or,a (Ljava/lang/String;Ljava/lang/Object;)V,func_152768_a,addClientStat,2,
method,or,a (Lor;)Los;,access$000,,,
method,or,b ()V,func_76471_b,addMemoryStatsToSnooper,2,
method,or,b (Ljava/lang/String;Ljava/lang/Object;)V,func_152767_b,addStatToSnooper,2,
method,or,b (Lor;)Ljava/lang/Object;,access$100,,,
method,or,c ()Ljava/util/Map;,func_76465_c,getCurrentStats,0,
method,or,c (Lor;)Ljava/util/Map;,access$200,,,
method,or,d ()Z,func_76468_d,isSnooperRunning,2,
method,or,d (Lor;)I,access$300,,,
method,or,e ()V,func_76470_e,stopSnooper,2,
method,or,e (Lor;)Ljava/util/Map;,access$400,,,
method,or,f ()Ljava/lang/String;,func_80006_f,getUniqueID,0,
method,or,f (Lor;)I,access$308,,,
method,or,g ()J,func_130105_g,getMinecraftStartTimeMillis,2,Returns the saved value of System#currentTimeMillis when the game started
method,or,g (Lor;)Ljava/lang/String;,access$500,,,
method,or,h ()V,func_152766_h,addOSData,2,Add OS data into the snooper
method,or,h (Lor;)Ljava/net/URL;,access$600,,,
method,or,i ()V,func_76467_g,addJvmArgsToSnooper,2,
method,os,a (Lor;)V,func_70000_a,addServerStatsToSnooper,2,
method,os,ad ()Z,func_70002_Q,isSnooperEnabled,2,Returns whether snooping is enabled or not.
method,os,b (Lor;)V,func_70001_b,addServerTypeToSnooper,2,
method,ot,a (ILzx;Lcq;)Z,func_180462_a,canInsertItem,2,"Returns true if automation can insert the given item in the given slot from the given side. Args: slot, item, side"
method,ot,a (Lcq;)[I,func_180463_a,getSlotsForFace,2,
method,ot,b (ILzx;Lcq;)Z,func_180461_b,canExtractItem,2,"Returns true if automation can extract the given item in the given slot from the given side. Args: slot, item, side"
method,ou,a ()Low;,func_94560_a,getDamageSrc,2,Get the DamageSource of the CombatEntry instance.
method,ou,c ()F,func_94563_c,,,
method,ou,f ()Z,func_94559_f,isLivingDamageSrc,2,Returns true if {@link net.minecraft.util.DamageSource#getEntity() damage source} is a living entity
method,ou,g ()Ljava/lang/String;,func_94562_g,,,
method,ou,h ()Leu;,func_151522_h,getDamageSrcDisplayName,2,
method,ou,i ()F,func_94561_i,getDamageAmount,2,
method,ov,a ()V,func_94545_a,,,
method,ov,a (Lou;)Ljava/lang/String;,func_94548_b,,,
method,ov,a (Low;FF)V,func_94547_a,trackDamage,2,Adds an entry for the combat tracker
method,ov,b ()Leu;,func_151521_b,getDeathMessage,2,
method,ov,c ()Lpr;,func_94550_c,,,
method,ov,f ()I,func_180134_f,,,
method,ov,g ()V,func_94549_h,reset,2,Resets this trackers list of combat entries
method,ov,h ()Lpr;,func_180135_h,getFighter,2,Returns EntityLivingBase assigned for this CombatTracker
method,ov,i ()Lou;,func_94544_f,,,
method,ov,j ()V,func_94542_g,,,
method,ow,a ()Z,func_76352_a,isProjectile,2,Returns true if the damage is projectile based.
method,ow,a (Ladi;)Low;,func_94539_a,setExplosionSource,2,
method,ow,a (Lpk;)Low;,func_92087_a,causeThornsDamage,2,Returns the EntityDamageSource of the Thorns enchantment\n \n@param source The Entity that wears the armor with thorn
method,ow,a (Lpk;Lpk;)Low;,func_76356_a,causeThrownDamage,2,
method,ow,a (Lpr;)Low;,func_76358_a,causeMobDamage,2,
method,ow,a (Lwn;)Low;,func_76365_a,causePlayerDamage,2,returns an EntityDamageSource of type player
method,ow,a (Lwq;Lpk;)Low;,func_76353_a,causeArrowDamage,2,returns EntityDamageSourceIndirect of an arrow\n \n@param indirectEntityIn The entity that shoot the arrow
method,ow,a (Lws;Lpk;)Low;,func_76362_a,causeFireballDamage,2,returns EntityDamageSourceIndirect of a fireball\n \n@param indirectEntityIn The entity that shoot the fireball
method,ow,b ()Low;,func_76349_b,setProjectile,2,Define the damage type as projectile based.
method,ow,b (Lpk;Lpk;)Low;,func_76354_b,causeIndirectMagicDamage,2,
method,ow,b (Lpr;)Leu;,func_151519_b,getDeathMessage,2,Gets the death message that is displayed when the player dies\n \n@param entityLivingBaseIn The EntityLivingBase that died
method,ow,c ()Z,func_94541_c,isExplosion,2,
method,ow,d ()Low;,func_94540_d,setExplosion,2,
method,ow,e ()Z,func_76363_c,isUnblockable,2,
method,ow,f ()F,func_76345_d,getHungerDamage,2,How much satiate(food) is consumed by this DamageSource
method,ow,g ()Z,func_76357_e,canHarmInCreative,2,
method,ow,h ()Z,func_151517_h,isDamageAbsolute,2,Whether or not the damage ignores modification by potion effects or enchantments.
method,ow,i ()Lpk;,func_76364_f,getSourceOfDamage,2,
method,ow,j ()Lpk;,func_76346_g,getEntity,2,
method,ow,k ()Low;,func_76348_h,setDamageBypassesArmor,2,
method,ow,l ()Low;,func_76359_i,setDamageAllowedInCreativeMode,2,
method,ow,m ()Low;,func_151518_m,setDamageIsAbsolute,2,"Sets a value indicating whether the damage is absolute (ignores modification by potion effects or enchantments), and also clears out hunger damage."
method,ow,n ()Low;,func_76361_j,setFireDamage,2,Define the damage type as fire based.
method,ow,o ()Z,func_76347_k,isFireDamage,2,Returns true if the damage is fire based.
method,ow,p ()Ljava/lang/String;,func_76355_l,getDamageType,2,Return the name of damage type.
method,ow,q ()Low;,func_76351_m,setDifficultyScaled,2,Set whether this damage source will have its damage amount scaled based on the current difficulty.
method,ow,r ()Z,func_76350_n,isDifficultyScaled,2,Return whether this damage source will have its damage amount scaled based on the current difficulty.
method,ow,s ()Z,func_82725_o,isMagicDamage,2,Returns true if the damage is magic based.
method,ow,t ()Low;,func_82726_p,setMagicDamage,2,Define the damage type as magic based.
method,ow,u ()Z,func_180136_u,isCreativePlayer,2,
method,ox,b (Lpr;)Leu;,func_151519_b,getDeathMessage,2,Gets the death message that is displayed when the player dies\n \n@param entityLivingBaseIn The EntityLivingBase that died
method,ox,j ()Lpk;,func_76346_g,getEntity,2,
method,ox,r ()Z,func_76350_n,isDifficultyScaled,2,Return whether this damage source will have its damage amount scaled based on the current difficulty.
method,ox,v ()Lox;,func_180138_v,setIsThornsDamage,2,Sets this EntityDamageSource as originating from Thorns armor
method,ox,w ()Z,func_180139_w,getIsThornsDamage,2,
method,oy,b (Lpr;)Leu;,func_151519_b,getDeathMessage,2,Gets the death message that is displayed when the player dies\n \n@param entityLivingBaseIn The EntityLivingBase that died
method,oy,i ()Lpk;,func_76364_f,getSourceOfDamage,2,
method,oy,j ()Lpk;,func_76346_g,getEntity,2,
method,p$1,a (Lmq;)Z,apply,,,
method,p$1,apply (Ljava/lang/Object;)Z,apply,,,
method,p,a ()I,func_82362_a,getRequiredPermissionLevel,2,Return the required permission level for this command.
method,p,a (Lm;[Ljava/lang/String;)V,func_71515_b,processCommand,2,Callback when the command is invoked
method,p,a (Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,func_180525_a,addTabCompletionOptions,2,Return a list of options when the user types TAB
method,p,b ([Ljava/lang/String;I)Z,func_82358_a,isUsernameIndex,2,Return whether the specified command parameter index is a username parameter.
method,p,c ()Ljava/lang/String;,func_71517_b,getCommandName,2,Gets the name of the command
method,p,c (Lm;)Ljava/lang/String;,func_71518_a,getCommandUsage,2,Gets the usage string for the command.
method,pa,a (Lpr;Lqf;I)V,func_111187_a,removeAttributesModifiersFromEntity,2,
method,pa,b (Lpr;Lqf;I)V,func_111185_a,applyAttributesModifiersToEntity,2,
method,pb,a (ILqd;)D,func_111183_a,getAttributeModifierAmount,2,
method,pc,a (Lpr;Lqf;I)V,func_111187_a,removeAttributesModifiersFromEntity,2,
method,pd,a (II)Z,func_76397_a,isReady,2,checks if Potion effect is ready to be applied this tick.
method,pd,b ()Z,func_76403_b,isInstant,2,Returns true if the potion has an instant effect instead of a continuous one (eg Harming)
method,pe,a ()Ljava/lang/String;,func_76393_a,getName,2,returns the name of the potion
method,pe,a (D)Lpe;,func_76404_a,setEffectiveness,2,
method,pe,a (II)Z,func_76397_a,isReady,2,checks if Potion effect is ready to be applied this tick.
method,pe,a (ILqd;)D,func_111183_a,getAttributeModifierAmount,2,
method,pe,a (Lpf;)Ljava/lang/String;,func_76389_a,getDurationString,0,
method,pe,a (Lpk;Lpk;Lpr;ID)V,func_180793_a,affectEntity,2,
method,pe,a (Lpr;I)V,func_76394_a,performEffect,2,
method,pe,a (Lpr;Lqf;I)V,func_111187_a,removeAttributesModifiersFromEntity,2,
method,pe,a (Lqb;Ljava/lang/String;DI)Lpe;,func_111184_a,registerPotionAttributeModifier,2,Used by potions to register the attribute they modify.
method,pe,b ()Z,func_76403_b,isInstant,2,Returns true if the potion has an instant effect instead of a continuous one (eg Harming)
method,pe,b (II)Lpe;,func_76399_b,setIconIndex,2,Sets the index for the icon displayed in the player's inventory when the status is active.
method,pe,b (Ljava/lang/String;)Lpe;,func_180142_b,getPotionFromResourceLocation,2,
method,pe,b (Lpr;Lqf;I)V,func_111185_a,applyAttributesModifiersToEntity,2,
method,pe,c ()Ljava/util/Set;,func_181168_c,getPotionLocations,2,
method,pe,c (Ljava/lang/String;)Lpe;,func_76390_b,setPotionName,2,Set the potion name.
method,pe,d ()I,func_76396_c,getId,2,returns the ID of the potion
method,pe,e ()Z,func_76400_d,hasStatusIcon,0,Returns true if the potion has a associated status icon to display in then inventory when active.
method,pe,f ()I,func_76392_e,getStatusIconIndex,0,Returns the index for the icon to display when the potion is active.
method,pe,g ()Z,func_76398_f,isBadEffect,0,This method returns true if the potion effect is bad - negative - for the entity.
method,pe,h ()D,func_76388_g,getEffectiveness,2,
method,pe,j ()Z,func_76395_i,isUsable,2,
method,pe,k ()I,func_76401_j,getLiquidColor,2,Returns the color of the potion liquid.
method,pe,l ()Ljava/util/Map;,func_111186_k,getAttributeModifierMap,0,
method,pf,a ()I,func_76456_a,getPotionID,2,Retrieve the ID of the potion this effect matches.
method,pf,a (Ldn;)Ldn;,func_82719_a,writeCustomPotionEffectToNBT,2,Write a custom potion effect to a potion item's NBT data.
method,pf,a (Lpf;)V,func_76452_a,combine,2,merges the input PotionEffect into this one if this.amplifier <= tomerge.amplifier. The duration in the supplied potion effect is assumed to be greater.
method,pf,a (Lpr;)Z,func_76455_a,onUpdate,2,
method,pf,a (Z)V,func_82721_a,setSplashPotion,2,Set whether this potion is a splash potion.
method,pf,b ()I,func_76459_b,getDuration,2,
method,pf,b (Ldn;)Lpf;,func_82722_b,readCustomPotionEffectFromNBT,2,Read a custom potion effect from a potion item's NBT data.
method,pf,b (Lpr;)V,func_76457_b,performEffect,2,
method,pf,b (Z)V,func_100012_b,setPotionDurationMax,0,Toggle the isPotionDurationMax field.
method,pf,c ()I,func_76458_c,getAmplifier,2,
method,pf,e ()Z,func_82720_e,getIsAmbient,2,Gets whether this potion effect originated from a beacon
method,pf,equals (Ljava/lang/Object;)Z,equals,,,
method,pf,f ()Z,func_180154_f,getIsShowParticles,2,
method,pf,g ()Ljava/lang/String;,func_76453_d,getEffectName,2,
method,pf,h ()Z,func_100011_g,getIsPotionDurationMax,0,
method,pf,hashCode ()I,hashCode,,,
method,pf,i ()I,func_76454_e,deincrementDuration,2,
method,pf,toString ()Ljava/lang/String;,toString,,,
method,ph,a (F)V,func_98055_j,setScale,2,
method,ph,a (FF)V,func_70105_a,setSize,2,"Sets the width and height of the entity. Args: width, height"
method,ph,a (I)V,func_110195_a,addGrowth,2,"""Adds the value of the parameter times 20 to the age of this entity. If the entity is an adult (if the entity's age is greater than 0), it will have no effect."""
method,ph,a (IZ)V,func_175501_a,,,
method,ph,a (Ldn;)V,func_70037_a,readEntityFromNBT,2,(abstract) Protected helper method to read subclass entity data from NBT.
method,ph,a (Lph;)Lph;,func_90011_a,createChild,2,
method,ph,a (Lwn;)Z,func_70085_c,interact,2,"Called when a player interacts with a mob. e.g. gets milk from a cow, gets into the saddle on a pig."
method,ph,a (Z)V,func_98054_a,setScaleForAge,2,"""Sets the scale for an ageable entity according to the boolean parameter, which says if it's a child."""
method,ph,b (I)V,func_70873_a,setGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. With a negative value the Entity is considered a child."
method,ph,b (Ldn;)V,func_70014_b,writeEntityToNBT,2,(abstract) Protected helper method to write subclass entity data to NBT.
method,ph,h ()V,func_70088_a,entityInit,2,
method,ph,j_ ()Z,func_70631_g_,isChild,2,"If Animal, checks if the age timer is negative"
method,ph,l ()I,func_70874_b,getGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. Don't confuse this with EntityLiving.getAge. With a negative value the Entity is considered a child."
method,ph,m ()V,func_70636_d,onLivingUpdate,2,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
method,ph,n ()V,func_175500_n,onGrowingAdult,2,"This is called when Entity's growing age timer reaches 0 (negative values are considered as a child, positive as an adult)"
method,pk$1,a ()Ljava/lang/String;,call,,,
method,pk$1,call ()Ljava/lang/Object;,call,,,
method,pk$2,a ()Ljava/lang/String;,call,,,
method,pk$2,call ()Ljava/lang/Object;,call,,,
method,pk$3,a ()Ljava/lang/String;,call,,,
method,pk$3,call ()Ljava/lang/Object;,call,,,
method,pk$4,a ()Ljava/lang/String;,call,,,
method,pk$4,call ()Ljava/lang/Object;,call,,,
method,pk,F ()I,func_145782_y,getEntityId,2,
method,pk,G ()V,func_174812_G,onKillCommand,2,Called by the /kill command.
method,pk,H ()Lpz;,func_70096_w,getDataWatcher,2,
method,pk,I ()V,func_70065_x,preparePlayerToSpawn,0,Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity)
method,pk,J ()V,func_70106_y,setDead,2,Will get destroyed next tick.
method,pk,K ()V,func_70030_z,onEntityUpdate,2,Gets called every tick from main Entity class
method,pk,L ()I,func_82145_z,getMaxInPortalTime,2,Return the amount of time this entity should stay in a portal before being transported.
method,pk,M ()V,func_70044_A,setOnFireFromLava,2,Called whenever the entity is walking inside of lava.
method,pk,N ()V,func_70066_B,extinguish,2,Removes fire from entity.
method,pk,O ()V,func_70076_C,kill,2,sets the dead flag. Used when you fall off the bottom of the world.
method,pk,P ()Ljava/lang/String;,func_145776_H,getSwimSound,2,
method,pk,Q ()V,func_145775_I,doBlockCollisions,2,
method,pk,R ()Z,func_174814_R,isSilent,2,@return True if this entity will not play sounds
method,pk,S ()Laug;,func_70046_E,getCollisionBoundingBox,2,Returns the collision bounding box for this entity
method,pk,T ()Z,func_70045_F,isImmuneToFire,2,
method,pk,U ()Z,func_70026_G,isWet,2,Checks if this entity is either in water or on an open air block in rain (used in wolves).
method,pk,V ()Z,func_70090_H,isInWater,2,Checks if this entity is inside water (if inWater field is true as a result of handleWaterMovement() returning true)
method,pk,W ()Z,func_70072_I,handleWaterMovement,2,Returns if this entity is in water and will end up adding the waters velocity to the entity
method,pk,X ()V,func_71061_d_,resetHeight,2,sets the players height back to normal after doing things like sleeping and dieing
method,pk,Y ()V,func_174830_Y,spawnRunningParticles,2,Attempts to create sprinting particles if the entity is sprinting and not in water.
method,pk,Z ()V,func_174808_Z,createRunningParticles,2,
method,pk,a (B)V,func_70103_a,handleStatusUpdate,0,
method,pk,a (D)Z,func_70112_a,isInRangeToRenderDist,0,Checks if the entity is in range to render by using the past in distance and comparing it to its average edge length * 64 * renderDistanceWeight Args: distance
method,pk,a (DDD)V,func_70634_a,setPositionAndUpdate,2,Sets the position of the entity and updates the 'last' variables
method,pk,a (DDDFF)V,func_70080_a,setPositionAndRotation,2,Sets the entity's position and rotation.
method,pk,a (DDDFFIZ)V,func_180426_a,setPositionAndRotation2,0,
method,pk,a (DF)Lauh;,func_174822_a,rayTrace,0,
method,pk,a (DZLafh;Lcj;)V,func_180433_a,updateFallState,2,
method,pk,a (FF)V,func_70105_a,setSize,2,"Sets the width and height of the entity. Args: width, height"
method,pk,a (FFF)V,func_70060_a,moveFlying,2,Used in both water and by flying objects
method,pk,a (ILjava/lang/String;)Z,func_70003_b,canCommandSenderUseCommand,2,"Returns {@code true} if the CommandSender is allowed to execute the command, {@code false} if not"
method,pk,a (Ladi;Ladm;Lcj;Lalz;)F,func_180428_a,getExplosionResistance,2,Explosion resistance of a block relative to this entity
method,pk,a (Ladi;Ladm;Lcj;Lalz;F)Z,func_174816_a,verifyExplosion,2,
method,pk,a (Ladm;)V,func_70029_a,setWorld,2,Sets the reference to the World object.
method,pk,a (Larm;)Z,func_70055_a,isInsideOfMaterial,2,Checks if the current block the entity is within of the specified material type
method,pk,a (Laug;)V,func_174826_a,setEntityBoundingBox,2,
method,pk,a (Lc;)V,func_85029_a,addEntityCrashInfo,2,
method,pk,a (Lcj;FF)V,func_174828_a,moveToBlockPosAndAngles,2,
method,pk,a (Lcj;Lafh;)V,func_180429_a,playStepSound,2,
method,pk,a (Ldn;)V,func_70037_a,readEntityFromNBT,2,(abstract) Protected helper method to read subclass entity data from NBT.
method,pk,a (Leu;)V,func_145747_a,addChatMessage,2,Send a chat message to the CommandSender
method,pk,a (Ljava/lang/String;)V,func_96094_a,setCustomNameTag,2,Sets the custom name tag for this entity
method,pk,a (Ljava/lang/String;FF)V,func_85030_a,playSound,2,
method,pk,a (Llf;)Z,func_174827_a,isSpectatedByPlayer,2,
method,pk,a (Ln$a;I)V,func_174794_a,setCommandStat,2,
method,pk,a (Low;F)Z,func_70097_a,attackEntityFrom,2,Called when the entity is attacked.
method,pk,a (Lpk;)V,func_70078_a,mountEntity,2,"Called when a player mounts an entity. e.g. mounts a pig, mounts a boat."
method,pk,a (Lpr;)V,func_70074_a,onKillEntity,2,This method gets called when the entity kills another one.
method,pk,a (Lpr;Lpk;)V,func_174815_a,applyEnchantments,2,
method,pk,a (Luv;)V,func_70077_a,onStruckByLightning,2,Called when a lightning bolt hits the entity.
method,pk,a (Lwn;Laui;)Z,func_174825_a,interactAt,2,New version of interactWith that includes vector information on where precisely the player targeted.
method,pk,a (Lzw;I)Luz;,func_145779_a,dropItem,2,
method,pk,a (Lzw;IF)Luz;,func_145778_a,dropItemWithOffset,2,
method,pk,a (Lzx;F)Luz;,func_70099_a,entityDropItem,2,Drops an item at the position of the entity.
method,pk,a ([D)Ldu;,func_70087_a,newDoubleNBTList,2,creates a NBT list from the array of doubles passed to this function
method,pk,a ([F)Ldu;,func_70049_a,newFloatNBTList,2,Returns a new NBTTagList filled with the specified floats
method,pk,aA ()V,func_70110_aj,setInWeb,2,Sets the Entity inside a web block.
method,pk,aB ()[Lpk;,func_70021_al,getParts,2,Return the Entity parts making up this Entity (currently only for dragons)
method,pk,aC ()F,func_70079_am,getRotationYawHead,2,
method,pk,aD ()Z,func_70075_an,canAttackWithItem,2,"If returns false, the item will not inflict any damage against entities."
method,pk,aE ()I,func_82143_as,getMaxFallHeight,2,The maximum height from where the entity is alowed to jump (used in pathfinder)
method,pk,aG ()Laui;,func_181014_aG,,,
method,pk,aH ()Lcq;,func_181012_aH,getTeleportDirection,2,
method,pk,aI ()Z,func_145773_az,doesEntityNotTriggerPressurePlate,2,Return whether this entity should NOT trigger a pressure plate or a tripwire.
method,pk,aJ ()Z,func_90999_ad,canRenderOnFire,0,Return whether this entity should be rendered as on fire.
method,pk,aK ()Ljava/util/UUID;,func_110124_au,getUniqueID,2,
method,pk,aL ()Z,func_96092_aw,isPushedByWater,2,
method,pk,aM ()Ljava/lang/String;,func_95999_t,getCustomNameTag,2,
method,pk,aN ()Z,func_174833_aM,getAlwaysRenderNameTag,2,
method,pk,aO ()Z,func_94059_bO,getAlwaysRenderNameTagForRender,0,
method,pk,aP ()Lcq;,func_174811_aO,getHorizontalFacing,2,
method,pk,aQ ()Lew;,func_174823_aP,getHoverEvent,2,
method,pk,aR ()Laug;,func_174813_aQ,getEntityBoundingBox,2,
method,pk,aS ()F,func_70047_e,getEyeHeight,2,
method,pk,aT ()Z,func_174832_aS,isOutsideBorder,2,
method,pk,aU ()Ln;,func_174807_aT,getCommandStats,2,
method,pk,aV ()Ldn;,func_174819_aU,getNBTTagCompound,2,
method,pk,aW ()Z,func_180427_aV,isImmuneToExplosions,2,
method,pk,aa ()Ljava/lang/String;,func_145777_O,getSplashSound,2,
method,pk,ab ()Z,func_180799_ab,isInLava,2,
method,pk,ac ()V,func_70018_K,setBeenAttacked,2,Sets that this entity has been attacked.
method,pk,ad ()Z,func_70067_L,canBeCollidedWith,2,Returns true if other Entities should be prevented from moving through this Entity.
method,pk,ae ()Z,func_70104_M,canBePushed,2,Returns true if this entity should push and be pushed by other entities when colliding.
method,pk,af ()Z,func_142008_O,shouldSetPosAfterLoading,2,
method,pk,ag ()Ljava/lang/String;,func_70022_Q,getEntityString,2,Returns the string that identifies this Entity's class
method,pk,ah ()V,func_110123_P,onChunkLoad,2,
method,pk,ai ()Z,func_70089_S,isEntityAlive,2,Checks whether target entity is alive.
method,pk,aj ()Z,func_70094_T,isEntityInsideOpaqueBlock,2,Checks if this entity is inside of an opaque block
method,pk,ak ()V,func_70098_U,updateRidden,2,Handles updating while being ridden by an entity
method,pk,al ()V,func_70043_V,updateRiderPosition,2,
method,pk,am ()D,func_70033_W,getYOffset,2,Returns the Y Offset of this entity.
method,pk,an ()D,func_70042_X,getMountedYOffset,2,Returns the Y offset from the entity's position for any entity riding this one.
method,pk,ao ()F,func_70111_Y,getCollisionBorderSize,2,
method,pk,ap ()Laui;,func_70040_Z,getLookVec,2,returns a (normalized) vector of where this entity is looking
method,pk,aq ()I,func_82147_ab,getPortalCooldown,2,Return the amount of cooldown before this entity can use a portal again.
method,pk,ar ()V,func_70057_ab,performHurtAnimation,0,Setups the entity to do the hurt animation. Only used by packets in multiplayer.
method,pk,as ()[Lzx;,func_70035_c,getInventory,2,returns the inventory of this entity (only used in EntityPlayerMP it seems)
method,pk,at ()Z,func_70027_ad,isBurning,2,Returns true if the entity is on fire. Used by render to add the fire effect on rendering.
method,pk,au ()Z,func_70115_ae,isRiding,2,"Returns true if the entity is riding another entity, used by render to rotate the legs to be in 'sit' position for players."
method,pk,av ()Z,func_70093_af,isSneaking,2,Returns if this entity is sneaking.
method,pk,aw ()Z,func_70051_ag,isSprinting,2,Get if the Entity is sprinting.
method,pk,ax ()Z,func_82150_aj,isInvisible,2,
method,pk,ay ()Z,func_70113_ah,isEating,0,
method,pk,az ()I,func_70086_ai,getAir,2,
method,pk,b (DDD)V,func_70107_b,setPosition,2,"Sets the x,y,z of the entity from the given parameters. Also seems to set up a bounding box."
method,pk,b (DDDFF)V,func_70012_b,setLocationAndAngles,2,Sets the location and Yaw/Pitch of an entity in the world
method,pk,b (F)I,func_70070_b,getBrightnessForRender,0,
method,pk,b (FF)V,func_70101_b,setRotation,2,"Sets the rotation of the entity. Args: yaw, pitch (both in degrees)"
method,pk,b (IZ)V,func_70052_a,setFlag,2,"Enable or disable a entity flag, see getEntityFlag to read the know flags."
method,pk,b (Laug;)Z,func_174809_b,isLiquidPresentInAABB,2,Determines if a liquid is present within the specified AxisAlignedBB.
method,pk,b (Lcj;)D,func_174818_b,getDistanceSq,2,
method,pk,b (Ldn;)V,func_70014_b,writeEntityToNBT,2,(abstract) Protected helper method to write subclass entity data to NBT.
method,pk,b (Low;)Z,func_180431_b,isEntityInvulnerable,2,
